====================
Attribute Shard
====================
item_name: Attribute Shard                    |price: 650000.0                           |uuid: 7632d98432c34660b7021f2f27d05137   |attributes_found: [('Lifeline', 'I', 1)]             |
item_name: Crimson Chestplate                   |price: 1250000.0                            |uuid: 6e0e676dbf294c6a898cf5ff4529dcaa     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1250000.0                            |uuid: c1a924224a014b5cafc7a3360bc9e25e     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Terror Chestplate                    |price: 1250000.0                            |uuid: fc13d93204d24adb90d22b1759bf2dc5     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Terror Chestplate                    |price: 1250000.0                            |uuid: 865087088a5e474391ace276677aaf4a     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Terror Chestplate                    |price: 1250000.0                            |uuid: 60991235699344c0a66108eaad3dba33     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1275000.0                            |uuid: 7581e969dd6944ab8c2077b2635afa0e     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1300000.0                            |uuid: 8f5b5e0486e34d03a0de59c2b4b932c4     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 1375000.0                            |uuid: 5f6f7197fc534a279682644114d1f50c     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1499999.0                            |uuid: 5d057aa4584d4d6ba9e37b120028d002     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Wise Aurora Chestplate               |price: 1499999.5                            |uuid: 665fddbb6f964dac874b3ae2ce4e2a22     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Terror Chestplate                    |price: 1500000.0                            |uuid: c6d911e3be1e4981ad8407caa20990ab     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Crimson Chestplate                   |price: 1500000.0                            |uuid: e7a4b117890942058193686c40df999a     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Aurora Chestplate                    |price: 1500000.0                            |uuid: 20a7bf08766447cfb80ab89dea89109c     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Terror Chestplate                    |price: 1500000.0                            |uuid: 52a94d6a42c44d60933fab75a5a9d228     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 1500000.0                            |uuid: a6771d1c6b9a4235abd69f2c15cc465a     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Crimson Chestplate                   |price: 1500000.0                            |uuid: 4751e92a0e97415b9a2f61cc8fe0a7bd     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Aurora Chestplate                    |price: 1500000.0                            |uuid: 79f2a0a2e4ae4900a8e45f6e5a647983     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1500000.0                            |uuid: 4c8fcc5e2e104c14b216a68858c9fc30     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Terror Chestplate                    |price: 1500000.0                            |uuid: b86b2896755e48738b5f92d2d6fcfe6c     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 1500000.0                            |uuid: f937696275f14d75b4b31abe18657a4c     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 1500000.0                            |uuid: fe4b7ac4d5424702b3eab578c4048576     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1562499.984375                       |uuid: 9fd2d9d5d8ea414d86ffbc57f8f0f201     |attributes_found: [('Mana Regeneration', 'VII', 7)]    |
item_name: Aurora Chestplate                    |price: 1600000.0                            |uuid: 1c6ee48de2ea4234b1fab9c670755687     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Hollow Chestplate                    |price: 1625000.0                            |uuid: f8802f865d12497cb6a70b2de13c1bf8     |attributes_found: [('Mana Regeneration', 'IV', 4)]     |
item_name: Aurora Chestplate                    |price: 1672500.0                            |uuid: 9d3231ea3c804d66aa32b91fa64044e9     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1738281.25                           |uuid: 7ae4f5ac52aa4fc485aca242e3e795dc     |attributes_found: [('Mana Regeneration', 'X', 10)]     |
item_name: Aurora Chestplate                    |price: 1750000.0                            |uuid: 00ce0600a7fc475d889744e4d9b8c681     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Terror Chestplate                    |price: 1750000.0                            |uuid: 8559388a9972431583c93a317e02d011     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1750000.0                            |uuid: 0761e3eb46464bafa21e929b160e5a0e     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 1774750.0                            |uuid: 04dea3c2fc2a4161bb9f9b1b878faeeb     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1775000.0                            |uuid: 23b0d15ff406427695064aad76d71926     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 1816406.25                           |uuid: 9650c748296348719e0fd513a9b985cb     |attributes_found: [('Mana Regeneration', 'IX', 9)]     |
item_name: Terror Chestplate                    |price: 1949999.5                            |uuid: a2f3a40a5358457ca127a0f49d8aa0a3     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Hollow Chestplate                    |price: 1999999.0                            |uuid: 4126d41b024d409997982175dc0e73d9     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Terror Chestplate                    |price: 2000000.0                            |uuid: 495aa3ca955b45b182377dcf17b42d61     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 2000000.0                            |uuid: 0a0e2d7aa1114826a9bc209e4c658cfa     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 2000000.0                            |uuid: eeef534d37044ecdb5e5f5878c0df246     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 2000000.0                            |uuid: 2644103c3b9a477ebb194c89a8c3e6e3     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 2000000.0                            |uuid: 79d55574894e4dd5be00359058cfc3cd     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Terror Chestplate                    |price: 2000000.0                            |uuid: 4896e1b7bb3a4a83a07463104b9b1966     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Hollow Chestplate                    |price: 2000000.0                            |uuid: a8c2ec84a85a45d589e04362ec7407d8     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Hollow Chestplate                    |price: 2000000.0                            |uuid: 08838e44e8494e5c87488d5426c21dea     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Aurora Chestplate                    |price: 2099999.75                           |uuid: de50c2740a6942c39f7f3a6edc2e5f94     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 2100000.0                            |uuid: 679782ca9ba44fe5ae07b5551bbbab65     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Ancient Crimson Chestplate           |price: 2125000.0                            |uuid: f876dabf85ed46f4a4adf8d16c18c584     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 2150000.0                            |uuid: 76c266734ee44595897f215eaaa51d29     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 2200000.0                            |uuid: e144ad6cbefe4875bb045bc913d393ab     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 2225000.0                            |uuid: c676da8344b94ad9867d3e78d23da4dc     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Crimson Chestplate                   |price: 2400000.0                            |uuid: 3fe7a57fc25249bb92242abfa296b745     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Aurora Chestplate                    |price: 2497500.0                            |uuid: c47bd155f3c54983b64c05bdf96ab667     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Hollow Chestplate                    |price: 2500000.0                            |uuid: b91dad64fc254033a0a6954c42373238     |attributes_found: [('Mana Regeneration', 'III', 3)]    |
item_name: Aurora Chestplate                    |price: 2500000.0                            |uuid: 8eff73c4e6a24284acf32a6e3b99420d     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Ancient Crimson Chestplate           |price: 2500000.0                            |uuid: 53da7df3d5284cb2b4f5afab7ac02b3d     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Ancient Crimson Chestplate           |price: 2500000.0                            |uuid: 3a66e9c2b63248b18f946106d06b786f     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Loving Aurora Chestplate             |price: 2500000.0                            |uuid: 0d5c425f2fff44bfabbc228734f8cbc5     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Crimson Chestplate                   |price: 2500000.0                            |uuid: 01fb43640035494e9d7d09bab29c2fca     |attributes_found: [('Mana Regeneration', 'II', 2)]     |
item_name: Ancient Crimson Chestplate           |price: 2799000.0                            |uuid: d8b70d3f7e4843ababb71436d99c6931     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Fervor Chestplate                    |price: 3000000.0                            |uuid: 40272c21208041368d5a841fa23c41b1     |attributes_found: [('Mana Regeneration', 'I', 1)]      |
item_name: Aurora Chestplate                    |price: 3124999.9921875                      |uuid: dab2a130ef7842c88779508a32b4d4be     |attributes_found: [('Mana Regeneration', 'VIII', 8)]   |
item_name: Aurora Chestplate                    |price: 3269531.25                           |uuid: f5a7c3e72f244ad7835d264215ff85e6     |attributes_found: [('Mana Regeneration', 'VIII', 8)]   |
item_name: Aurora Chestplate                    |price: 3472222.21875                        |uuid: b3e4008c1ffb4867b30c9a978a05a98a     |attributes_found: [('Mana Regeneration', 'VII', 7)]    |
